sst,Latitude,Longitude,Date,Data_Type,Site,Reef_Site,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,DHW_value,accum_DHW_12weeks
25.94,-21.9,113.97,2011-06-07,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.08908212829069484,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,11.29869072590104
25.97,-21.9,113.97,2011-06-08,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.11908212829069242,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,11.101770682466537
26.07,-21.9,113.97,2011-06-09,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.21908212829069384,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,10.90138125127693
25.830000000000002,-21.9,113.97,2011-06-10,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.020917871709304592,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,10.700175493556712
25.72,-21.9,113.97,2011-06-11,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.13091787170930758,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,10.503051368489555
25.54,-21.9,113.97,2011-06-12,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.3109178717093073,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,10.31409050872852
25.53,-21.9,113.97,2011-06-13,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.3209178717093053,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,10.129823526518505
25.17,-21.9,113.97,2011-06-14,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.6809178717093047,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,9.94739327900237
25.46,-21.9,113.97,2011-06-15,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.3909178717093056,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,9.754350786588274
25.07,-21.9,113.97,2011-06-16,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.7809178717093062,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,9.552532783970095
25.16,-21.9,113.97,2011-06-17,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.6909178717093063,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,9.357041311964164
