sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,TNT_DHM
22.971659342333332,-21.9,113.97,1981-09-01,TNT,CCI,27.873103671611112,1981-Sep,-4.90144432927778,0
23.524189413225805,-21.9,113.97,1981-10-01,TNT,CCI,27.873103671611112,1981-Oct,-4.348914258385307,0
23.734659830333335,-21.9,113.97,1981-11-01,TNT,CCI,27.873103671611112,1981-Nov,-4.138443841277777,0
23.919993541612904,-21.9,113.97,1981-12-01,TNT,CCI,27.873103671611112,1981-Dec,-3.9531101299982083,0
25.988377528064515,-21.9,113.97,1982-01-01,TNT,CCI,27.873103671611112,1982-Jan,-1.8847261435465974,0
26.301065062857145,-21.9,113.97,1982-02-01,TNT,CCI,27.873103671611112,1982-Feb,-1.5720386087539673,0
27.952896413548387,-21.9,113.97,1982-03-01,TNT,CCI,27.873103671611112,1982-Mar,0.07979274193727548,0.07979274193727548
27.831327310666666,-21.9,113.97,1982-04-01,TNT,CCI,27.873103671611112,1982-Apr,-0.04177636094444637,0
27.02612088032258,-21.9,113.97,1982-05-01,TNT,CCI,27.873103671611112,1982-May,-0.8469827912885322,0
24.837325032333332,-21.9,113.97,1982-06-01,TNT,CCI,27.873103671611112,1982-Jun,-3.0357786392777797,0
23.299668638387097,-21.9,113.97,1982-07-01,TNT,CCI,27.873103671611112,1982-Jul,-4.5734350332240155,0
22.859346253870967,-21.9,113.97,1982-08-01,TNT,CCI,27.873103671611112,1982-Aug,-5.013757417740145,0
22.505326333666666,-21.9,113.97,1982-09-01,TNT,CCI,27.873103671611112,1982-Sep,-5.367777337944446,0
22.99934613612903,-21.9,113.97,1982-10-01,TNT,CCI,27.873103671611112,1982-Oct,-4.873757535482081,0
24.456661986666667,-21.9,113.97,1982-11-01,TNT,CCI,27.873103671611112,1982-Nov,-3.416441684944445,0
24.99386577,-21.9,113.97,1982-12-01,TNT,CCI,27.873103671611112,1982-Dec,-2.8792379016111127,0
26.068056955483872,-21.9,113.97,1983-01-01,TNT,CCI,27.873103671611112,1983-Jan,-1.80504671612724,0
26.677490670714285,-21.9,113.97,1983-02-01,TNT,CCI,27.873103671611112,1983-Feb,-1.1956130008968273,0
26.777738312258066,-21.9,113.97,1983-03-01,TNT,CCI,27.873103671611112,1983-Mar,-1.0953653593530461,0
27.940325927333333,-21.9,113.97,1983-04-01,TNT,CCI,27.873103671611112,1983-Apr,0.06722225572222129,0.06722225572222129
26.97353810967742,-21.9,113.97,1983-05-01,TNT,CCI,27.873103671611112,1983-May,-0.8995655619336915,0
25.406995645666665,-21.9,113.97,1983-06-01,TNT,CCI,27.873103671611112,1983-Jun,-2.466108025944447,0
23.7851550683871,-21.9,113.97,1983-07-01,TNT,CCI,27.873103671611112,1983-Jul,-4.087948603224014,0
23.22354204677419,-21.9,113.97,1983-08-01,TNT,CCI,27.873103671611112,1983-Aug,-4.64956162483692,0
23.132330322333335,-21.9,113.97,1983-09-01,TNT,CCI,27.873103671611112,1983-Sep,-4.740773349277777,0
23.20418898064516,-21.9,113.97,1983-10-01,TNT,CCI,27.873103671611112,1983-Oct,-4.668914690965952,0
23.661660767,-21.9,113.97,1983-11-01,TNT,CCI,27.873103671611112,1983-Nov,-4.211442904611111,0
24.58837969387097,-21.9,113.97,1983-12-01,TNT,CCI,27.873103671611112,1983-Dec,-3.2847239777401427,0
26.037089489032258,-21.9,113.97,1984-01-01,TNT,CCI,27.873103671611112,1984-Jan,-1.8360141825788538,0
27.833788852068967,-21.9,113.97,1984-02-01,TNT,CCI,27.873103671611112,1984-Feb,-0.03931481954214533,0
28.07354027483871,-21.9,113.97,1984-03-01,TNT,CCI,27.873103671611112,1984-Mar,0.2004366032275975,0.2004366032275975
