sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTT_RPO_1_DHM
29.409032258064517,-14.0574,121.783,2000-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,2000-Mar,-0.3270157232107884,0
29.301,-14.0574,121.783,2000-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,2000-Apr,-0.4350479812753072,0
28.25,-14.0574,121.783,2000-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,2000-May,-1.4860479812753056,0
26.730666666666668,-14.0574,121.783,2000-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,2000-Jun,-3.0053813146086377,0
26.431612903225805,-14.0574,121.783,2000-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,2000-Jul,-3.304435078049501,0
26.198064516129033,-14.0574,121.783,2000-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,2000-Aug,-3.5379834651462723,0
27.165,-14.0574,121.783,2000-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,2000-Sep,-2.5710479812753064,0
28.693870967741937,-14.0574,121.783,2000-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,2000-Oct,-1.0421770135333688,0
28.878333333333334,-14.0574,121.783,2000-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,2000-Nov,-0.8577146479419717,0
28.31806451612903,-14.0574,121.783,2000-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,2000-Dec,-1.4179834651462748,0
29.876774193548385,-14.0574,121.783,2001-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,2001-Jan,0.1407262122730799,0.1407262122730799
28.913214285714286,-14.0574,121.783,2001-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,2001-Feb,-0.8228336955610196,0
28.61064516129032,-14.0574,121.783,2001-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,2001-Mar,-1.1254028199849841,0
29.458333333333332,-14.0574,121.783,2001-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,2001-Apr,-0.2777146479419734,0
28.87322580645161,-14.0574,121.783,2001-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,2001-May,-0.8628221748236946,0
