Date,SrCa,sst,end_date,Latitude,Longitude,mmm_from_sst,mmm_from_sst_year_range,Site
2003-01-01,8.878,29.711443774168117,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2003-02-01,8.936,28.789721673180708,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2003-04-01,8.838,30.347114188642223,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2003-06-01,8.92,29.043989838970333,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2003-07-01,8.992,27.899783092916948,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2003-08-01,9.007,27.661406687489205,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2003-09-01,8.978,28.122267737982895,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2003-10-01,8.95,28.56723702811476,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2003-11-01,8.928,28.916855756075503,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2003-12-01,8.908,29.234690963312573,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2004-01-01,8.889,29.53663441018776,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2004-02-01,8.971,28.23351006051587,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2004-03-01,8.951,28.551345267752907,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2004-04-01,8.894,29.457175608378492,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2004-05-01,8.911,29.187015682227013,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2004-06-01,9.031,27.280004438804724,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2004-08-01,9.153,25.341209674658757,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2004-09-01,9.061,26.80325162794918,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2004-10-01,8.969,28.265293581239575,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2004-11-01,8.887,29.568417930911437,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2004-12-01,8.826,30.537815312984435,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2005-01-01,8.885,29.600201451635172,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2005-03-01,8.855,30.076954262490716,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2005-04-01,8.828,30.506031792260757,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2005-05-01,8.871,29.82268609670109,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2005-06-01,8.942,28.694371111009588,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2005-07-01,8.982,28.05870069653551,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2005-09-01,8.999,27.788540770384003,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2005-10-01,8.963,28.360644143410696,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2005-11-01,8.971,28.23351006051587,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2005-12-01,8.967,28.297077101963257,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2006-03-01,8.974,28.18583477943031,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2006-04-01,8.948,28.599020548838467,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2006-05-01,8.973,28.20172653979216,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2006-06-01,9.034,27.232329157719164,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2006-07-01,9.071,26.644334024330647,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2006-08-01,9.092,26.31060705673173,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2006-09-01,9.06,26.819143388311005,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2006-10-01,8.953,28.51956174702923,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2006-11-01,8.908,29.234690963312573,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2006-12-01,8.889,29.53663441018776,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2007-01-01,8.9,29.361825046207372,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2007-02-01,8.908,29.234690963312573,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2007-03-01,8.918,29.07577335969404,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2007-04-01,8.926,28.948639276799213,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2007-05-01,8.92,29.043989838970333,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2007-06-01,8.941,28.710262871371413,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2007-07-01,8.995,27.852107811831416,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2007-09-01,9.013,27.566056125318084,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2007-10-01,8.986,27.99513365508807,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2007-11-01,8.951,28.551345267752907,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2007-12-01,8.944,28.662587590285852,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2008-01-01,8.937,28.773829912818854,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2008-02-01,8.945,28.646695829924028,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2008-03-01,8.921,29.02809807860848,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
