sst,Latitude,Longitude,Date,end_date,site,subsite,date
29.62,-14.0574,121.783,2007-05-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-12
29.67,-14.0574,121.783,2007-05-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-13
29.78,-14.0574,121.783,2007-05-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-14
29.64,-14.0574,121.783,2007-05-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-15
29.650000000000002,-14.0574,121.783,2007-05-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-16
29.060000000000002,-14.0574,121.783,2007-05-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-17
28.89,-14.0574,121.783,2007-05-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-18
29.03,-14.0574,121.783,2007-05-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-19
28.810000000000002,-14.0574,121.783,2007-05-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-20
29.02,-14.0574,121.783,2007-05-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-21
29.12,-14.0574,121.783,2007-05-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-22
29.060000000000002,-14.0574,121.783,2007-05-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-23
29.01,-14.0574,121.783,2007-05-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-24
29,-14.0574,121.783,2007-05-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-25
28.990000000000002,-14.0574,121.783,2007-05-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-26
29.23,-14.0574,121.783,2007-05-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-27
28.8,-14.0574,121.783,2007-05-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-28
29.44,-14.0574,121.783,2007-05-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-29
29.5,-14.0574,121.783,2007-05-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-30
29.47,-14.0574,121.783,2007-05-31,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-May-31
29.29,-14.0574,121.783,2007-06-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-01
29.39,-14.0574,121.783,2007-06-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-02
28.98,-14.0574,121.783,2007-06-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-03
28.900000000000002,-14.0574,121.783,2007-06-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-04
28.79,-14.0574,121.783,2007-06-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-05
28.46,-14.0574,121.783,2007-06-06,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-06
28.39,-14.0574,121.783,2007-06-07,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-07
28.26,-14.0574,121.783,2007-06-08,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-08
28.14,-14.0574,121.783,2007-06-09,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-09
27.8,-14.0574,121.783,2007-06-10,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-10
27.89,-14.0574,121.783,2007-06-11,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-11
27.96,-14.0574,121.783,2007-06-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-12
27.89,-14.0574,121.783,2007-06-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-13
27.72,-14.0574,121.783,2007-06-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-14
27.67,-14.0574,121.783,2007-06-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-15
27.47,-14.0574,121.783,2007-06-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-16
27.55,-14.0574,121.783,2007-06-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-17
27.34,-14.0574,121.783,2007-06-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-18
27.54,-14.0574,121.783,2007-06-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-19
27.39,-14.0574,121.783,2007-06-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-20
27.310000000000002,-14.0574,121.783,2007-06-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-21
27.27,-14.0574,121.783,2007-06-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-22
27.240000000000002,-14.0574,121.783,2007-06-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-23
27.150000000000002,-14.0574,121.783,2007-06-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-24
27.14,-14.0574,121.783,2007-06-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-25
27.12,-14.0574,121.783,2007-06-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-26
26.96,-14.0574,121.783,2007-06-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-27
27.11,-14.0574,121.783,2007-06-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-28
27.01,-14.0574,121.783,2007-06-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-29
27.11,-14.0574,121.783,2007-06-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jun-30
27.17,-14.0574,121.783,2007-07-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-01
27.150000000000002,-14.0574,121.783,2007-07-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-02
27.150000000000002,-14.0574,121.783,2007-07-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-03
26.830000000000002,-14.0574,121.783,2007-07-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-04
26.66,-14.0574,121.783,2007-07-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-05
26.66,-14.0574,121.783,2007-07-06,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-06
26.7,-14.0574,121.783,2007-07-07,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-07
26.66,-14.0574,121.783,2007-07-08,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-08
26.52,-14.0574,121.783,2007-07-09,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-09
26.53,-14.0574,121.783,2007-07-10,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-10
26.54,-14.0574,121.783,2007-07-11,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-11
26.5,-14.0574,121.783,2007-07-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-12
26.45,-14.0574,121.783,2007-07-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-13
26.5,-14.0574,121.783,2007-07-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-14
26.490000000000002,-14.0574,121.783,2007-07-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-15
26.560000000000002,-14.0574,121.783,2007-07-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-16
26.69,-14.0574,121.783,2007-07-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-17
26.6,-14.0574,121.783,2007-07-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-18
26.490000000000002,-14.0574,121.783,2007-07-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-19
26.41,-14.0574,121.783,2007-07-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-20
26.38,-14.0574,121.783,2007-07-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-21
26.310000000000002,-14.0574,121.783,2007-07-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-22
26.16,-14.0574,121.783,2007-07-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-23
26.02,-14.0574,121.783,2007-07-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-24
26.080000000000002,-14.0574,121.783,2007-07-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-25
26.34,-14.0574,121.783,2007-07-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-26
26.23,-14.0574,121.783,2007-07-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-27
26.16,-14.0574,121.783,2007-07-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-28
26.26,-14.0574,121.783,2007-07-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-29
26.330000000000002,-14.0574,121.783,2007-07-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-30
26.28,-14.0574,121.783,2007-07-31,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Jul-31
26.240000000000002,-14.0574,121.783,2007-08-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-01
26.32,-14.0574,121.783,2007-08-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-02
26.310000000000002,-14.0574,121.783,2007-08-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-03
26.3,-14.0574,121.783,2007-08-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-04
26.27,-14.0574,121.783,2007-08-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-05
26.3,-14.0574,121.783,2007-08-06,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-06
26.23,-14.0574,121.783,2007-08-07,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-07
25.98,-14.0574,121.783,2007-08-08,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-08
26.07,-14.0574,121.783,2007-08-09,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-09
26.09,-14.0574,121.783,2007-08-10,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-10
25.95,-14.0574,121.783,2007-08-11,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-11
26.02,-14.0574,121.783,2007-08-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-12
26,-14.0574,121.783,2007-08-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-13
25.53,-14.0574,121.783,2007-08-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-14
25.63,-14.0574,121.783,2007-08-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-15
26.01,-14.0574,121.783,2007-08-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-16
26.03,-14.0574,121.783,2007-08-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-17
25.94,-14.0574,121.783,2007-08-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-18
26.03,-14.0574,121.783,2007-08-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-19
26.03,-14.0574,121.783,2007-08-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-20
25.92,-14.0574,121.783,2007-08-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-21
25.76,-14.0574,121.783,2007-08-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-22
25.740000000000002,-14.0574,121.783,2007-08-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-23
25.810000000000002,-14.0574,121.783,2007-08-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-24
25.86,-14.0574,121.783,2007-08-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-25
26,-14.0574,121.783,2007-08-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-26
25.97,-14.0574,121.783,2007-08-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-27
26.080000000000002,-14.0574,121.783,2007-08-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-28
26.13,-14.0574,121.783,2007-08-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-29
26.19,-14.0574,121.783,2007-08-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-30
26.28,-14.0574,121.783,2007-08-31,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Aug-31
26.21,-14.0574,121.783,2007-09-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-01
26.25,-14.0574,121.783,2007-09-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-02
26.45,-14.0574,121.783,2007-09-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-03
26.46,-14.0574,121.783,2007-09-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-04
26.51,-14.0574,121.783,2007-09-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-05
26.48,-14.0574,121.783,2007-09-06,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-06
26.57,-14.0574,121.783,2007-09-07,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-07
26.63,-14.0574,121.783,2007-09-08,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-08
26.59,-14.0574,121.783,2007-09-09,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-09
26.64,-14.0574,121.783,2007-09-10,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-10
26.61,-14.0574,121.783,2007-09-11,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-11
26.78,-14.0574,121.783,2007-09-12,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-12
26.87,-14.0574,121.783,2007-09-13,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-13
26.94,-14.0574,121.783,2007-09-14,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-14
26.89,-14.0574,121.783,2007-09-15,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-15
26.68,-14.0574,121.783,2007-09-16,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-16
26.37,-14.0574,121.783,2007-09-17,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-17
27.2,-14.0574,121.783,2007-09-18,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-18
27.19,-14.0574,121.783,2007-09-19,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-19
26.96,-14.0574,121.783,2007-09-20,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-20
27.05,-14.0574,121.783,2007-09-21,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-21
27.36,-14.0574,121.783,2007-09-22,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-22
27.5,-14.0574,121.783,2007-09-23,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-23
27.57,-14.0574,121.783,2007-09-24,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-24
27.35,-14.0574,121.783,2007-09-25,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-25
27.43,-14.0574,121.783,2007-09-26,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-26
27.19,-14.0574,121.783,2007-09-27,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-27
27.35,-14.0574,121.783,2007-09-28,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-28
27.17,-14.0574,121.783,2007-09-29,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-29
27.13,-14.0574,121.783,2007-09-30,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Sep-30
27.23,-14.0574,121.783,2007-10-01,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Oct-01
27.37,-14.0574,121.783,2007-10-02,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Oct-02
27.79,-14.0574,121.783,2007-10-03,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Oct-03
28,-14.0574,121.783,2007-10-04,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Oct-04
28.36,-14.0574,121.783,2007-10-05,2021-06-06,Scott Reef,SCOTT_RPO_1,2007-Oct-05
