sst,Latitude,Longitude,Date,end_date,Data_Type,Site,Reef_Site,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,accum_DHW_12weeks
28.27,-21.9,113.97,1985-04-30,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.10516666666666552,0,0,28.164833333333334,1985_to_1990,0,0,1,5.293428571428569
28.52,-21.9,113.97,1985-05-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.3551666666666655,0,0,28.164833333333334,1985_to_1990,0,0,1,5.293428571428569
28.37,-21.9,113.97,1985-05-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.20516666666666694,0,0,28.164833333333334,1985_to_1990,0,0,1,5.293428571428569
28.18,-21.9,113.97,1985-05-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.015166666666665662,0,0,28.164833333333334,1985_to_1990,0,0,1,5.293428571428569
27.92,-21.9,113.97,1985-05-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.24483333333333235,0,0,28.164833333333334,1985_to_1990,0,0,1,5.293428571428569
27.94,-21.9,113.97,1985-05-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.22483333333333277,0,0,28.164833333333334,1985_to_1990,0,0,1,5.293428571428569
27.77,-21.9,113.97,1985-05-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.3948333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,5.293428571428569
26.46,-21.9,113.97,1985-05-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.7048333333333332,0,0,28.164833333333334,1985_to_1990,0,0,1,5.293428571428569
25.96,-21.9,113.97,1985-05-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.204833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,5.293428571428569
25.92,-21.9,113.97,1985-05-09,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.2448333333333323,0,0,28.164833333333334,1985_to_1990,0,0,1,5.293428571428569
26,-21.9,113.97,1985-05-10,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.164833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,5.293428571428569
25.97,-21.9,113.97,1985-05-11,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.194833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,5.293428571428569
26.11,-21.9,113.97,1985-05-12,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.0548333333333346,0,0,28.164833333333334,1985_to_1990,0,0,1,5.13840476190476
26.6,-21.9,113.97,1985-05-13,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.5648333333333326,0,0,28.164833333333334,1985_to_1990,0,0,1,4.964809523809522
26.77,-21.9,113.97,1985-05-14,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.3948333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,4.788357142857142
26.8,-21.9,113.97,1985-05-15,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.3648333333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,4.459047619047618
26.89,-21.9,113.97,1985-05-16,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.2748333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,4.088309523809523
26.83,-21.9,113.97,1985-05-17,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.3348333333333358,0,0,28.164833333333334,1985_to_1990,0,0,1,3.791857142857142
26.99,-21.9,113.97,1985-05-18,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.1748333333333356,0,0,28.164833333333334,1985_to_1990,0,0,1,3.5582619047619035
26.44,-21.9,113.97,1985-05-19,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.7248333333333328,0,0,28.164833333333334,1985_to_1990,0,0,1,3.3903809523809514
26.38,-21.9,113.97,1985-05-20,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.784833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,3.3903809523809514
26.39,-21.9,113.97,1985-05-21,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.7748333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,3.3903809523809514
26.43,-21.9,113.97,1985-05-22,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.7348333333333343,0,0,28.164833333333334,1985_to_1990,0,0,1,3.3903809523809514
26.44,-21.9,113.97,1985-05-23,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.7248333333333328,0,0,28.164833333333334,1985_to_1990,0,0,1,3.3903809523809514
26.53,-21.9,113.97,1985-05-24,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.634833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,3.212499999999999
26.28,-21.9,113.97,1985-05-25,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.884833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,2.9174761904761897
26.41,-21.9,113.97,1985-05-26,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.754833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,2.6167380952380945
26.35,-21.9,113.97,1985-05-27,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.8148333333333326,0,0,28.164833333333334,1985_to_1990,0,0,1,2.3502857142857136
25.78,-21.9,113.97,1985-05-28,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.384833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,2.0995476190476183
26.66,-21.9,113.97,1985-05-29,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.504833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,1.8945238095238086
27.08,-21.9,113.97,1985-05-30,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.0848333333333358,0,0,28.164833333333334,1985_to_1990,0,0,1,1.7066428571428562
27.27,-21.9,113.97,1985-05-31,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.8948333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
27.75,-21.9,113.97,1985-06-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.41483333333333405,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
27.52,-21.9,113.97,1985-06-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.6448333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
27.23,-21.9,113.97,1985-06-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.9348333333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.9,-21.9,113.97,1985-06-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.2648333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.99,-21.9,113.97,1985-06-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.1748333333333356,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
27.13,-21.9,113.97,1985-06-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.034833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
27.26,-21.9,113.97,1985-06-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.9048333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.69,-21.9,113.97,1985-06-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.4748333333333328,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.61,-21.9,113.97,1985-06-09,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.5548333333333346,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.44,-21.9,113.97,1985-06-10,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.7248333333333328,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.95,-21.9,113.97,1985-06-11,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.2148333333333348,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.94,-21.9,113.97,1985-06-12,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.2248333333333328,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.5,-21.9,113.97,1985-06-13,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.664833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.14,-21.9,113.97,1985-06-14,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.0248333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.06,-21.9,113.97,1985-06-15,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.1048333333333353,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
25.37,-21.9,113.97,1985-06-16,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.794833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.32,-21.9,113.97,1985-06-17,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.8448333333333338,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.11,-21.9,113.97,1985-06-18,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.0548333333333346,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
26.04,-21.9,113.97,1985-06-19,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.124833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
25.7,-21.9,113.97,1985-06-20,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.4648333333333348,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
25.47,-21.9,113.97,1985-06-21,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.694833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
25.42,-21.9,113.97,1985-06-22,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.7448333333333323,0,0,28.164833333333334,1985_to_1990,0,0,1,1.5401904761904757
25.38,-21.9,113.97,1985-06-23,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.784833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,1.3423095238095233
25.25,-21.9,113.97,1985-06-24,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.914833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,1.0915714285714277
25.57,-21.9,113.97,1985-06-25,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.5948333333333338,0,0,28.164833333333334,1985_to_1990,0,0,1,0.9236904761904756
26.16,-21.9,113.97,1985-06-26,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.004833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0.7758095238095234
26.73,-21.9,113.97,1985-06-27,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.4348333333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0.5850714285714282
26.46,-21.9,113.97,1985-06-28,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.7048333333333332,0,0,28.164833333333334,1985_to_1990,0,0,1,0.38004761904761863
25.8,-21.9,113.97,1985-06-29,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.3648333333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0.16359523809523782
25.44,-21.9,113.97,1985-06-30,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.7248333333333328,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.75,-21.9,113.97,1985-07-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.414833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.51,-21.9,113.97,1985-07-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.6548333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.23,-21.9,113.97,1985-07-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.9348333333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.21,-21.9,113.97,1985-07-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.954833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.79,-21.9,113.97,1985-07-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.374833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.63,-21.9,113.97,1985-07-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.534833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.26,-21.9,113.97,1985-07-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.9048333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.26,-21.9,113.97,1985-07-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.9048333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.42,-21.9,113.97,1985-07-09,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.7448333333333323,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.43,-21.9,113.97,1985-07-10,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.7348333333333343,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.73,-21.9,113.97,1985-07-11,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.4348333333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.08,-21.9,113.97,1985-07-12,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.0848333333333358,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.81,-21.9,113.97,1985-07-13,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.3548333333333353,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.49,-21.9,113.97,1985-07-14,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.6748333333333356,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.18,-21.9,113.97,1985-07-15,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.9848333333333343,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.17,-21.9,113.97,1985-07-16,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.9948333333333323,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.39,-21.9,113.97,1985-07-17,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.7748333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.38,-21.9,113.97,1985-07-18,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.784833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.47,-21.9,113.97,1985-07-19,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.694833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.37,-21.9,113.97,1985-07-20,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.794833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.8,-21.9,113.97,1985-07-21,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.3648333333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.54,-21.9,113.97,1985-07-22,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.624833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.64,-21.9,113.97,1985-07-23,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.5248333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.82,-21.9,113.97,1985-07-24,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.3448333333333338,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.14,-21.9,113.97,1985-07-25,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.0248333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.34,-21.9,113.97,1985-07-26,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.824833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.21,-21.9,113.97,1985-07-27,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.954833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.48,-21.9,113.97,1985-07-28,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.684833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.76,-21.9,113.97,1985-07-29,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.4048333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.79,-21.9,113.97,1985-07-30,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.374833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.54,-21.9,113.97,1985-07-31,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.624833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.11,-21.9,113.97,1985-08-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.054833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.86,-21.9,113.97,1985-08-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.3048333333333346,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.15,-21.9,113.97,1985-08-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.0148333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.79,-21.9,113.97,1985-08-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.374833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.13,-21.9,113.97,1985-08-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.034833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.96,-21.9,113.97,1985-08-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.204833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.86,-21.9,113.97,1985-08-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.3048333333333346,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.67,-21.9,113.97,1985-08-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.4948333333333323,0,0,28.164833333333334,1985_to_1990,0,0,1,0
25.2,-21.9,113.97,1985-08-09,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.9648333333333348,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.02,-21.9,113.97,1985-08-10,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.1448333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.12,-21.9,113.97,1985-08-11,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.044833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.74,-21.9,113.97,1985-08-12,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.424833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
22.97,-21.9,113.97,1985-08-13,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.194833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.29,-21.9,113.97,1985-08-14,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.874833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.6,-21.9,113.97,1985-08-15,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.564833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.24,-21.9,113.97,1985-08-16,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.924833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.14,-21.9,113.97,1985-08-17,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-5.0248333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.29,-21.9,113.97,1985-08-18,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.874833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.24,-21.9,113.97,1985-08-19,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.924833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.24,-21.9,113.97,1985-08-20,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.924833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.54,-21.9,113.97,1985-08-21,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.624833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.87,-21.9,113.97,1985-08-22,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.294833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
