year.x,month,day,mean temperature kelvin,sst,mean temperature uncertainty,fraction of sea-ice-covered ocean,Date,monthly_date,Latitude,Longitude,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year.y,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,DHW_value,dhw_threshold,accum_DHW_12weeks
1981,9,1,300.38,27.2300048828125,0.19,0,1981-09-01,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.6856405550257065,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,2,300.29999,27.1499877929688,0.19,0,1981-09-02,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.7656576448694068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,3,300.25998,27.1099792480469,0.19,0,1981-09-03,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.8056661897913067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,4,300.22,27.0700012207031,0.19,0,1981-09-04,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.8456442171351064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,5,300.13998,26.9899841308594,0.19,0,1981-09-05,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.9256613069788067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,6,300.26999,27.1199890136719,0.19,0,1981-09-06,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.7956564241663067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,7,300.64999,27.4999938964844,0.19,0,1981-09-07,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.4156515413538067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,8,300.89999,27.7499938964844,0.19,0,1981-09-08,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.1656515413538067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,9,301.06,27.9099975585938,0.19,0,1981-09-09,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.0056478792444068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,10,301.17999,28.0299926757813,0.19,0,1981-09-10,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.8856527620569068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,11,301.16998,28.0199829101563,0.19,0,1981-09-11,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.8956625276819068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,12,301.13,27.9800048828125,0.19,0,1981-09-12,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.9356405550257065,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,13,301.10001,27.9500061035156,0.19,0,1981-09-13,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.9656393343226064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,14,301.03998,27.8899780273438,0.19,0,1981-09-14,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.0256674104944068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,15,301.03998,27.8899780273438,0.19,0,1981-09-15,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.0256674104944068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,16,301.25998,28.1099792480469,0.19,0,1981-09-16,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.8056661897913067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,17,301.35999,28.2099853515625,0.19,0,1981-09-17,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.7056600862757065,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,18,301.28998,28.1399780273438,0.19,0,1981-09-18,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.7756674104944068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,19,301.17999,28.0299926757813,0.19,0,1981-09-19,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.8856527620569068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,20,300.88998,27.7399841308594,0.19,0,1981-09-20,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.1756613069788067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,21,300.72,27.5700012207031,0.19,0,1981-09-21,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.3456442171351064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,22,300.82001,27.6700073242188,0.19,0,1981-09-22,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.2456381136194068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,23,300.94,27.7900024414063,0.19,0,1981-09-23,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.1256429964319068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,24,300.94998,27.7999816894531,0.19,0,1981-09-24,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-1.1156637483851064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,25,301.32999,28.1799865722656,0.19,0,1981-09-25,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.7356588655726064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,26,301.38,28.2300048828125,0.19,0,1981-09-26,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.6856405550257065,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,27,301.28998,28.1399780273438,0.19,0,1981-09-27,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.7756674104944068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,28,301.19,28.0400024414063,0.19,0,1981-09-28,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.8756429964319068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,29,301.17999,28.0299926757813,0.19,0,1981-09-29,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.8856527620569068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,30,301.60001,28.4500061035156,0.19,0,1981-09-30,1981-Sep,-14.0574,121.783,29.689999336376786,2019-01-01,-0.4656393343226064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,1,301.95999,28.8099914550781,0.19,0,1981-10-01,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.1056539827601064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,2,301.78998,28.6399780273438,0.19,0,1981-10-02,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.2756674104944068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,3,301.25998,28.1099792480469,0.19,0,1981-10-03,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.8056661897913067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,4,301.25998,28.1099792480469,0.19,0,1981-10-04,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.8056661897913067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,5,301.22,28.0700012207031,0.19,0,1981-10-05,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.8456442171351064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,6,301.34,28.1899963378906,0.19,0,1981-10-06,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.7256490999476064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,7,301.39999,28.2499938964844,0.19,0,1981-10-07,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.6656515413538067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,8,301.63,28.4800048828125,0.19,0,1981-10-08,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.43564055502570653,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,9,301.78998,28.6399780273438,0.19,0,1981-10-09,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.2756674104944068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,10,301.63998,28.4899841308593,0.19,0,1981-10-10,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.4256613069789097,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,11,301.25998,28.1099792480469,0.19,0,1981-10-11,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.8056661897913067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,12,301.47,28.3200012207031,0.19,0,1981-10-12,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.5956442171351064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,13,301.70999,28.5599914550781,0.19,0,1981-10-13,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.3556539827601064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,14,301.87,28.7199951171876,0.19,0,1981-10-14,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.19565032065060706,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,15,301.85001,28.7000061035156,0.19,0,1981-10-15,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.2156393343226064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,16,301.73999,28.589990234375,0.19,0,1981-10-16,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.32565520346320653,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,17,301.69,28.5400024414063,0.19,0,1981-10-17,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.3756429964319068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,18,301.76999,28.6199890136719,0.19,0,1981-10-18,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.29565642416630666,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,19,301.85999,28.7099853515625,0.19,0,1981-10-19,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.20566008627570653,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,20,302.44998,29.2999816894531,0.19,0,1981-10-20,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,0.3843362516148936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,21,302.64999,29.4999938964844,0.19,0,1981-10-21,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,0.5843484586461933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,22,302.69,29.5400024414063,0.19,0,1981-10-22,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,0.6243570035680932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,23,302.69,29.5400024414063,0.19,0,1981-10-23,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,0.6243570035680932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,24,302.64999,29.4999938964844,0.19,0,1981-10-24,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,0.5843484586461933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,25,302.60001,29.4500061035156,0.19,0,1981-10-25,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,0.5343606656773936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,26,302.35999,29.2099853515625,0.19,0,1981-10-26,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,0.29433991372429347,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,27,302.03,28.8799987792969,0.19,0,1981-10-27,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,-0.035646658541306664,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,28,302.10999,28.9599853515625,0.19,0,1981-10-28,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,0.04433991372429347,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,29,302.38,29.2300048828125,0.19,0,1981-10-29,1981-Oct,-14.0574,121.783,29.689999336376786,2019-01-01,0.31435944497429347,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
