Year,core id,reef,country,lat,long,Sr/Ca,d18O,Sr/CaA,d18OA,Sr/Ca SST_A,d18O SST_A,Isotope,value,AVHRR_A,HadSST1_A,ERSST_A,AVHRR SST,HadSST1,ERSST,year,month
1807.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.828858556,-999,0.075,-999,-0.374917,d18O,-999,-999,-999,-999,-999,-999,-999,1807,July
1807.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.667410954,-999,0.123788,-999,-0.61894,d18O,-999,-999,-999,-999,-999,-999,-999,1807,August
1807.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.4589362,-999,0.197603,-999,-0.988015,d18O,-999,-999,-999,-999,-999,-999,-999,1807,September
1807.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.505018413,-999,0.270501,-999,-1.352505,d18O,-999,-999,-999,-999,-999,-999,-999,1807,October
1807.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.551100625,-999,0.353097,-999,-1.765485,d18O,-999,-999,-999,-999,-999,-999,-999,1807,November
1807.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.633475401,-999,0.389752,-999,-1.94876,d18O,-999,-999,-999,-999,-999,-999,-999,1807,December
1808,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.788223187,-999,0.329633,-999,-1.648165,d18O,-999,-999,-999,-999,-999,-999,-999,1808,January
1808.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.913145191,-999,0.262699,-999,-1.313495,d18O,-999,-999,-999,-999,-999,-999,-999,1808,February
1808.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.918549012,-999,0.276471,-999,-1.382355,d18O,-999,-999,-999,-999,-999,-999,-999,1808,March
1808.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.823964273,-999,0.336867,-999,-1.684335,d18O,-999,-999,-999,-999,-999,-999,-999,1808,April
1808.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.662748265,-999,0.458457,-999,-2.292285,d18O,-999,-999,-999,-999,-999,-999,-999,1808,May
1808.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.572027934,-999,0.459312,-999,-2.29656,d18O,-999,-999,-999,-999,-999,-999,-999,1808,June
1808.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.506870264,-999,0.396972,-999,-1.98486,d18O,-999,-999,-999,-999,-999,-999,-999,1808,July
1808.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.408161433,-999,0.383038,-999,-1.91519,d18O,-999,-999,-999,-999,-999,-999,-999,1808,August
1808.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.304270744,-999,0.352268,-999,-1.76134,d18O,-999,-999,-999,-999,-999,-999,-999,1808,September
1808.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.502650376,-999,0.27287,-999,-1.36435,d18O,-999,-999,-999,-999,-999,-999,-999,1808,October
1808.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.717334133,-999,0.186864,-999,-0.93432,d18O,-999,-999,-999,-999,-999,-999,-999,1808,November
1808.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.95024382,-999,0.073,-999,-0.36492,d18O,-999,-999,-999,-999,-999,-999,-999,1808,December
1809,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.930007935,-999,0.187848,-999,-0.93924,d18O,-999,-999,-999,-999,-999,-999,-999,1809,January
1809.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.814970331,-999,0.360874,-999,-1.80437,d18O,-999,-999,-999,-999,-999,-999,-999,1809,February
1809.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.930268833,-999,0.264751,-999,-1.323755,d18O,-999,-999,-999,-999,-999,-999,-999,1809,March
1809.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.08576319,-999,0.0751,-999,-0.3753425,d18O,-999,-999,-999,-999,-999,-999,-999,1809,April
1809.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.356764217,-999,-0.235559,-999,1.177795,d18O,-999,-999,-999,-999,-999,-999,-999,1809,May
1809.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.056938845,-999,-0.0256,-999,0.127995,d18O,-999,-999,-999,-999,-999,-999,-999,1809,June
1809.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.712329014,-999,0.191513,-999,-0.957565,d18O,-999,-999,-999,-999,-999,-999,-999,1809,July
1809.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.543446086,-999,0.247753,-999,-1.238765,d18O,-999,-999,-999,-999,-999,-999,-999,1809,August
1809.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.434364796,-999,0.222174,-999,-1.11087,d18O,-999,-999,-999,-999,-999,-999,-999,1809,September
1809.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.479589439,-999,0.29593,-999,-1.47965,d18O,-999,-999,-999,-999,-999,-999,-999,1809,October
1809.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.569100657,-999,0.335098,-999,-1.67549,d18O,-999,-999,-999,-999,-999,-999,-999,1809,November
1809.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.742791979,-999,0.280436,-999,-1.40218,d18O,-999,-999,-999,-999,-999,-999,-999,1809,December
1810,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.877567212,-999,0.240289,-999,-1.201445,d18O,-999,-999,-999,-999,-999,-999,-999,1810,January
1810.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.994236016,-999,0.181608,-999,-0.90804,d18O,-999,-999,-999,-999,-999,-999,-999,1810,February
1810.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.094586778,-999,0.100433,-999,-0.502165,d18O,-999,-999,-999,-999,-999,-999,-999,1810,March
1810.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.168743102,-999,-0.00791,-999,0.0395584,d18O,-999,-999,-999,-999,-999,-999,-999,1810,April
1810.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.199961745,-999,-0.0788,-999,0.393784,d18O,-999,-999,-999,-999,-999,-999,-999,1810,May
1810.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.163268111,-999,-0.131928,-999,0.65964,d18O,-999,-999,-999,-999,-999,-999,-999,1810,June
1810.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.975801476,-999,-0.072,-999,0.3597975,d18O,-999,-999,-999,-999,-999,-999,-999,1810,July
1810.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.780459303,-999,0.0107,-999,-0.053699,d18O,-999,-999,-999,-999,-999,-999,-999,1810,August
1810.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.580973864,-999,0.0756,-999,-0.3778265,d18O,-999,-999,-999,-999,-999,-999,-999,1810,September
1810.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.612615515,-999,0.162904,-999,-0.81452,d18O,-999,-999,-999,-999,-999,-999,-999,1810,October
1810.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.644257167,-999,0.259941,-999,-1.299705,d18O,-999,-999,-999,-999,-999,-999,-999,1810,November
1810.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.655742322,-999,0.367485,-999,-1.837425,d18O,-999,-999,-999,-999,-999,-999,-999,1810,December
1811,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.678016064,-999,0.43984,-999,-2.1992,d18O,-999,-999,-999,-999,-999,-999,-999,1811,January
1811.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.740970372,-999,0.434874,-999,-2.17437,d18O,-999,-999,-999,-999,-999,-999,-999,1811,February
1811.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.827608785,-999,0.367411,-999,-1.837055,d18O,-999,-999,-999,-999,-999,-999,-999,1811,March
1811.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.823507991,-999,0.337323,-999,-1.686615,d18O,-999,-999,-999,-999,-999,-999,-999,1811,April
1811.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.010785516,-999,0.110419,-999,-0.552095,d18O,-999,-999,-999,-999,-999,-999,-999,1811,May
1811.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.768328607,-999,0.263011,-999,-1.315055,d18O,-999,-999,-999,-999,-999,-999,-999,1811,June
1811.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.583808592,-999,0.320033,-999,-1.600165,d18O,-999,-999,-999,-999,-999,-999,-999,1811,July
1811.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.493340692,-999,0.297858,-999,-1.48929,d18O,-999,-999,-999,-999,-999,-999,-999,1811,August
1811.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.287988901,-999,0.36855,-999,-1.84275,d18O,-999,-999,-999,-999,-999,-999,-999,1811,September
1811.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.684350029,-999,0.0912,-999,-0.455849,d18O,-999,-999,-999,-999,-999,-999,-999,1811,October
1811.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.729027391,-999,0.175171,-999,-0.875855,d18O,-999,-999,-999,-999,-999,-999,-999,1811,November
1811.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.753411622,-999,0.269816,-999,-1.34908,d18O,-999,-999,-999,-999,-999,-999,-999,1811,December
1812,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.894079222,-999,0.223777,-999,-1.118885,d18O,-999,-999,-999,-999,-999,-999,-999,1812,January
1812.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.899672433,-999,0.276172,-999,-1.38086,d18O,-999,-999,-999,-999,-999,-999,-999,1812,February
1812.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.867390152,-999,0.32763,-999,-1.63815,d18O,-999,-999,-999,-999,-999,-999,-999,1812,March
1812.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.873337159,-999,0.287494,-999,-1.43747,d18O,-999,-999,-999,-999,-999,-999,-999,1812,April
1812.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.761885051,-999,0.35932,-999,-1.7966,d18O,-999,-999,-999,-999,-999,-999,-999,1812,May
1812.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.588681612,-999,0.442658,-999,-2.21329,d18O,-999,-999,-999,-999,-999,-999,-999,1812,June
1812.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.442180768,-999,0.461661,-999,-2.308305,d18O,-999,-999,-999,-999,-999,-999,-999,1812,July
1812.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.363416108,-999,0.427783,-999,-2.138915,d18O,-999,-999,-999,-999,-999,-999,-999,1812,August
1812.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.3404457,-999,0.316093,-999,-1.580465,d18O,-999,-999,-999,-999,-999,-999,-999,1812,September
1812.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.626327007,-999,0.149193,-999,-0.745965,d18O,-999,-999,-999,-999,-999,-999,-999,1812,October
1812.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.896418143,-999,0.00778,-999,-0.0389004,d18O,-999,-999,-999,-999,-999,-999,-999,1812,November
1812.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.1271153,-999,-0.103888,-999,0.51944,d18O,-999,-999,-999,-999,-999,-999,-999,1812,December
1813,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.074062232,-999,0.0438,-999,-0.2189685,d18O,-999,-999,-999,-999,-999,-999,-999,1813,January
1813.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.997823105,-999,0.178021,-999,-0.890105,d18O,-999,-999,-999,-999,-999,-999,-999,1813,February
1813.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.863738437,-999,0.331281,-999,-1.656405,d18O,-999,-999,-999,-999,-999,-999,-999,1813,March
1813.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.744598623,-999,0.416233,-999,-2.081165,d18O,-999,-999,-999,-999,-999,-999,-999,1813,April
1813.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.714973756,-999,0.406231,-999,-2.031155,d18O,-999,-999,-999,-999,-999,-999,-999,1813,May
1813.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.670521773,-999,0.360818,-999,-1.80409,d18O,-999,-999,-999,-999,-999,-999,-999,1813,June
1813.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.606351292,-999,0.297491,-999,-1.487455,d18O,-999,-999,-999,-999,-999,-999,-999,1813,July
1813.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.569675836,-999,0.221523,-999,-1.107615,d18O,-999,-999,-999,-999,-999,-999,-999,1813,August
1813.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.54402113,-999,0.112518,-999,-0.56259,d18O,-999,-999,-999,-999,-999,-999,-999,1813,September
1813.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.637232164,-999,0.138288,-999,-0.69144,d18O,-999,-999,-999,-999,-999,-999,-999,1813,October
1813.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.730443198,-999,0.173755,-999,-0.868775,d18O,-999,-999,-999,-999,-999,-999,-999,1813,November
1813.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.823654232,-999,0.199574,-999,-0.99787,d18O,-999,-999,-999,-999,-999,-999,-999,1813,December
1814,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.907098685,-999,0.210757,-999,-1.053785,d18O,-999,-999,-999,-999,-999,-999,-999,1814,January
1814.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.939514805,-999,0.236329,-999,-1.181645,d18O,-999,-999,-999,-999,-999,-999,-999,1814,February
1814.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.955813458,-999,0.239206,-999,-1.19603,d18O,-999,-999,-999,-999,-999,-999,-999,1814,March
1814.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.921140556,-999,0.239691,-999,-1.198455,d18O,-999,-999,-999,-999,-999,-999,-999,1814,April
1814.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.886467654,-999,0.234737,-999,-1.173685,d18O,-999,-999,-999,-999,-999,-999,-999,1814,May
1814.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.901319337,-999,0.13002,-999,-0.6501,d18O,-999,-999,-999,-999,-999,-999,-999,1814,June
1814.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.925649791,-999,-0.0218,-999,0.1090395,d18O,-999,-999,-999,-999,-999,-999,-999,1814,July
1814.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.691431013,-999,0.0998,-999,-0.498841,d18O,-999,-999,-999,-999,-999,-999,-999,1814,August
1814.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.434854269,-999,0.221685,-999,-1.108425,d18O,-999,-999,-999,-999,-999,-999,-999,1814,September
1814.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.476968042,-999,0.298552,-999,-1.49276,d18O,-999,-999,-999,-999,-999,-999,-999,1814,October
1814.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.519081815,-999,0.385116,-999,-1.92558,d18O,-999,-999,-999,-999,-999,-999,-999,1814,November
1814.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.60168656,-999,0.421541,-999,-2.107705,d18O,-999,-999,-999,-999,-999,-999,-999,1814,December
1815,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.729378147,-999,0.388478,-999,-1.94239,d18O,-999,-999,-999,-999,-999,-999,-999,1815,January
1815.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.857069734,-999,0.318774,-999,-1.59387,d18O,-999,-999,-999,-999,-999,-999,-999,1815,February
1815.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.998195838,-999,0.196824,-999,-0.98412,d18O,-999,-999,-999,-999,-999,-999,-999,1815,March
1815.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.126409138,-999,0.0344,-999,-0.172112,d18O,-999,-999,-999,-999,-999,-999,-999,1815,April
1815.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.006975195,-999,0.11423,-999,-0.57115,d18O,-999,-999,-999,-999,-999,-999,-999,1815,May
1815.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.887541253,-999,0.143798,-999,-0.71899,d18O,-999,-999,-999,-999,-999,-999,-999,1815,June
1815.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.77196041,-999,0.131881,-999,-0.659405,d18O,-999,-999,-999,-999,-999,-999,-999,1815,July
1815.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.659839905,-999,0.131359,-999,-0.656795,d18O,-999,-999,-999,-999,-999,-999,-999,1815,August
1815.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.5477194,-999,0.10882,-999,-0.5441,d18O,-999,-999,-999,-999,-999,-999,-999,1815,September
1815.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.556588685,-999,0.218931,-999,-1.094655,d18O,-999,-999,-999,-999,-999,-999,-999,1815,October
1815.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.56545797,-999,0.33874,-999,-1.6937,d18O,-999,-999,-999,-999,-999,-999,-999,1815,November
1815.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.574327255,-999,0.4489,-999,-2.2445,d18O,-999,-999,-999,-999,-999,-999,-999,1815,December
1816,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.58319654,-999,0.534659,-999,-2.673295,d18O,-999,-999,-999,-999,-999,-999,-999,1816,January
1816.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.591602051,-999,0.584242,-999,-2.92121,d18O,-999,-999,-999,-999,-999,-999,-999,1816,February
1816.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.599078655,-999,0.595941,-999,-2.979705,d18O,-999,-999,-999,-999,-999,-999,-999,1816,March
1816.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.869606104,-999,0.291225,-999,-1.456125,d18O,-999,-999,-999,-999,-999,-999,-999,1816,April
1816.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.86623948,-999,0.254965,-999,-1.274825,d18O,-999,-999,-999,-999,-999,-999,-999,1816,May
1816.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.749647086,-999,0.281693,-999,-1.408465,d18O,-999,-999,-999,-999,-999,-999,-999,1816,June
1816.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.679958973,-999,0.223883,-999,-1.119415,d18O,-999,-999,-999,-999,-999,-999,-999,1816,July
1816.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.651049931,-999,0.140149,-999,-0.700745,d18O,-999,-999,-999,-999,-999,-999,-999,1816,August
1816.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.6221608,-999,0.0344,-999,-0.1718915,d18O,-999,-999,-999,-999,-999,-999,-999,1816,September
1816.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.682086166,-999,0.0934,-999,-0.46716800000000003,d18O,-999,-999,-999,-999,-999,-999,-999,1816,October
1816.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.728852728,-999,0.175345,-999,-0.876725,d18O,-999,-999,-999,-999,-999,-999,-999,1816,November
1816.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.732749808,-999,0.290478,-999,-1.45239,d18O,-999,-999,-999,-999,-999,-999,-999,1816,December
1817,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.760720053,-999,0.357136,-999,-1.78568,d18O,-999,-999,-999,-999,-999,-999,-999,1817,January
1817.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.934875838,-999,0.240968,-999,-1.20484,d18O,-999,-999,-999,-999,-999,-999,-999,1817,February
1817.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.108069087,-999,0.087,-999,-0.434754,d18O,-999,-999,-999,-999,-999,-999,-999,1817,March
1817.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.967954104,-999,0.192877,-999,-0.964385,d18O,-999,-999,-999,-999,-999,-999,-999,1817,April
1817.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.928313582,-999,0.192891,-999,-0.964455,d18O,-999,-999,-999,-999,-999,-999,-999,1817,May
1817.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.860743548,-999,0.170596,-999,-0.85298,d18O,-999,-999,-999,-999,-999,-999,-999,1817,June
1817.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.762664767,-999,0.141177,-999,-0.705885,d18O,-999,-999,-999,-999,-999,-999,-999,1817,July
1817.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.7220184609999998,-999,0.0692,-999,-0.3459035,d18O,-999,-999,-999,-999,-999,-999,-999,1817,August
1817.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.5943844,-999,0.0622,-999,-0.310774,d18O,-999,-999,-999,-999,-999,-999,-999,1817,September
1817.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.827165688,-999,-0.0516,-999,0.258229,d18O,-999,-999,-999,-999,-999,-999,-999,1817,October
1817.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.016221974,-999,-0.112024,-999,0.56012,d18O,-999,-999,-999,-999,-999,-999,-999,1817,November
1817.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.965612018,-999,0.0576,-999,-0.288079,d18O,-999,-999,-999,-999,-999,-999,-999,1817,December
1818,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.859346667,-999,0.258509,-999,-1.292545,d18O,-999,-999,-999,-999,-999,-999,-999,1818,January
1818.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.627526689,-999,0.548317,-999,-2.741585,d18O,-999,-999,-999,-999,-999,-999,-999,1818,February
1818.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.587254286,-999,0.607765,-999,-3.038825,d18O,-999,-999,-999,-999,-999,-999,-999,1818,March
1818.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.703359946,-999,0.457472,-999,-2.28736,d18O,-999,-999,-999,-999,-999,-999,-999,1818,April
1818.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.649810813,-999,0.471394,-999,-2.35697,d18O,-999,-999,-999,-999,-999,-999,-999,1818,May
1818.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.490381182,-999,0.540958,-999,-2.70479,d18O,-999,-999,-999,-999,-999,-999,-999,1818,June
1818.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.463677573,-999,0.440164,-999,-2.20082,d18O,-999,-999,-999,-999,-999,-999,-999,1818,July
1818.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.453082368,-999,0.338117,-999,-1.690585,d18O,-999,-999,-999,-999,-999,-999,-999,1818,August
1818.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.4042543,-999,0.252285,-999,-1.261425,d18O,-999,-999,-999,-999,-999,-999,-999,1818,September
1818.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.74763661,-999,0.0279,-999,-0.1394165,d18O,-999,-999,-999,-999,-999,-999,-999,1818,October
1818.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.024409017,-999,-0.120211,-999,0.601055,d18O,-999,-999,-999,-999,-999,-999,-999,1818,November
1818.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.936078063,-999,0.0871,-999,-0.435748,d18O,-999,-999,-999,-999,-999,-999,-999,1818,December
1819,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.860301834,-999,0.257554,-999,-1.28777,d18O,-999,-999,-999,-999,-999,-999,-999,1819,January
1819.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.812656425,-999,0.363188,-999,-1.81594,d18O,-999,-999,-999,-999,-999,-999,-999,1819,February
1819.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.804027705,-999,0.390992,-999,-1.95496,d18O,-999,-999,-999,-999,-999,-999,-999,1819,March
1819.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.855188419,-999,0.305643,-999,-1.528215,d18O,-999,-999,-999,-999,-999,-999,-999,1819,April
