Year,core_id,reef,country,lat,long,Sr/Ca,d18O,Sr/CaA,d18OA,Sr/Ca SST_A,d18O SST_A,Isotope,value,AVHRR_A,HadSST1_A,ERSST_A,AVHRR SST,HadSST1,ERSST,year,month
1819.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9,-4.38,0.0703,0.189334,-1.172225,-0.94667,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1819,November
1819.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.58,0.0293,0.0277,-0.488885,-0.1383305,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1819,December
1820,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.7,0.015,-0.0263,-0.250021667,0.1316645,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1820,January
1820.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.69,0.011,0.0467,-0.183328333,-0.233333,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1820,February
1820.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.69,0.0127,0.078,-0.211111667,-0.389998,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1820,March
1820.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.77,0,-0.025,0,0.124998,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1820,April
1820.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.84,-0.013,-0.148667,0.216658333,0.743335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1820,May
1820.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.72,-0.00133,-0.109334,0.022204667,0.54667,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1820,June
1820.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.6,0.00533,-0.0467,-0.0888825,0.2333285,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1820,July
1820.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.61,0.0123,-0.0747,-0.205548333,0.373335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1820,August
1820.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.61,0.02,-0.06,-0.333341667,0.300002,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1820,September
1820.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.46,0.0353,0.097,-0.588878333,-0.484998,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1820,October
1820.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.32,0.0503,0.249334,-0.838883333,-1.24667,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1820,November
1820.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.46,0.0393,0.147666,-0.65554,-0.73833,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1820,December
1821,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.63,0.025,0.0437,-0.416676667,-0.218334,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1821,January
1821.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.69,0.011,0.0467,-0.183328333,-0.233333,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1821,February
1821.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.74,0.00267,0.028,-0.044457167,-0.1399995,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1821,March
1821.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.74,0.01,0.005,-0.16667,-0.02500295,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1821,April
1821.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.74,0.007,-0.0487,-0.116682,0.2433325,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1821,May
1821.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.74,-0.0213,-0.129333,0.35553,0.646665,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1821,June
1821.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.66,-0.0347,-0.106666,0.577783333,0.53333,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1821,July
1821.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.53,-0.0277,0.00533,0.461116667,-0.02666475,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1821,August
1821.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.53,-0.02,0.02,0.333325,-0.0999975,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1821,September
1821.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.57,-0.0147,-0.013,0.244443333,0.0650025,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1821,October
1821.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.64,-0.0197,-0.0707,0.327778333,0.353329,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1821,November
1821.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.75,-0.0307,-0.142334,0.511121667,0.71167,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1821,December
1822,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-4.89,-0.045,-0.216333,0.749985,1.081665,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1822,January
1822.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.81,-4.86,-0.049,-0.123333,0.816663333,0.616665,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1822,February
1822.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.82,-4.76,-0.0273,0.008,0.455555,-0.0399971,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1822,March
1822.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.73,0,0.015,0,-0.0750015,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1822,April
1822.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.63,-0.013,0.0613,0.216658333,-0.306666,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1822,May
1822.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.61,-0.0513,6.66e-4,0.855541667,-0.00333071,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1822,June
1822.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.64,-0.0647,-0.0867,1.077778333,0.433328,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1822,July
1822.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.63,-0.0277,-0.0947,0.461116667,0.473335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1822,August
1822.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.63,0,-0.08,0,0.400002,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1822,September
1822.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.67,0.0153,-0.113,-0.255553333,0.565,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1822,October
1822.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.59,0.0303,-0.0207,-0.505558333,0.1033305,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1822,November
1822.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.55,0.0493,0.0577,-0.82221,-0.288329,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1822,December
1823,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.62,0.035,0.0537,-0.583346667,-0.2683355,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1823,January
1823.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.73,9.99e-4,0.00667,-0.016657517,-0.0333333,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1823,February
1823.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.74,0.00267,0.028,-0.044457167,-0.1399995,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1823,March
1823.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.64,0,0.105,0,-0.525,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1823,April
1823.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.63,-0.003,0.0613,0.0499885,-0.306666,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1823,May
1823.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.65,0.00867,-0.0393,-0.144465833,0.196669,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1823,June
1823.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.57,0.0153,-0.0167,-0.255553333,0.0833295,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1823,July
1823.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.48,0.0223,0.0553,-0.372218333,-0.2766655,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1823,August
1823.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.46,0.02,0.09,-0.333341667,-0.4499985,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1823,September
1823.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.42,-0.0147,0.137,0.244443333,-0.685,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1823,October
1823.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.54,-0.0197,0.0293,0.327778333,-0.1466705,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1823,November
1823.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.61,-0.0207,-0.00233,0.344451667,0.0116706,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1823,December
1824,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.63,0.005,0.0437,-0.083351167,-0.218334,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1824,January
1824.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.79,0.011,-0.0533,-0.183328333,0.2666665,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1824,February
1824.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-4.93,-0.00733,-0.162,0.122213333,0.81,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1824,March
1824.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-5,-0.01,-0.255,0.166654667,1.275,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1824,April
1824.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-5.05,-0.013,-0.358667,0.216658333,1.793335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1824,May
1824.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-5.02,-0.0413,-0.409334,0.68887,2.04667,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1824,June
1824.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.96,-0.0747,-0.406666,1.24445,2.03333,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1824,July
1824.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.82,-0.0877,-0.284667,1.461125,1.423335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1824,August
1824.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.69,-0.08,-0.14,1.333331667,0.7,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1824,September
1824.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.67,-0.0547,-0.113,0.911108333,0.565,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1824,October
1824.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.68,-0.0197,-0.110666,0.327778333,0.55333,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1824,November
1824.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.72,-0.0107,-0.112334,0.17778,0.56167,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1824,December
1825,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.76,-0.005,-0.0863,0.083319333,0.4316665,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1825,January
1825.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.81,-0.009,-0.0733,0.149997,0.3666665,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1825,February
1825.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-4.84,-0.0173,-0.072,0.288883333,0.3600025,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1825,March
1825.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-4.81,-0.02,-0.065,0.333325,0.324998,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1825,April
1825.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.78,-0.033,-0.0887,0.549983333,0.4433345,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1825,May
1825.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.77,-0.0613,-0.159334,1.022195,0.79667,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1825,June
1825.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.75,-0.0747,-0.196666,1.24445,0.98333,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1825,July
1825.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.72,-0.0677,-0.184667,1.127783333,0.923335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1825,August
1825.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.68,-0.05,-0.13,0.833336667,0.65,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1825,September
1825.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.69,-0.0347,-0.133,0.577783333,0.665,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1825,October
1825.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.69,-0.00967,-0.120666,0.161107333,0.60333,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1825,November
1825.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.66,-0.0107,-0.0523,0.17778,0.261669,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1825,December
1826,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.65,-0.025,0.0237,0.416645,-0.1183345,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1826,January
1826.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-4.74,-0.019,-0.00333,0.316668333,0.01666545,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1826,February
1826.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.83,0.00267,-0.062,-0.044457167,0.3100015,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1826,March
1826.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.79,0.01,-0.045,-0.16667,0.224998,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1826,April
1826.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.73,0.007,-0.0387,-0.116682,0.1933335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1826,May
1826.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.67,0.00867,-0.0593,-0.144465833,0.296669,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1826,June
1826.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.59,0.0153,-0.0367,-0.255553333,0.1833295,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1826,July
1826.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.55,0.0223,-0.0147,-0.372218333,0.073335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1826,August
1826.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.61,0.01,-0.06,-0.16667,0.300002,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1826,September
1826.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.66,-0.00467,-0.103,0.077788,0.515,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1826,October
1826.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.63,-0.00967,-0.0607,0.161107333,0.3033305,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1826,November
1826.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.56,-6.68e-4,0.0477,0.0111262,-0.2383305,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1826,December
1827,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.61,0.005,0.0637,-0.083351167,-0.318334,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1827,January
1827.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.83,-0.009,-0.0933,0.149997,0.466666,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1827,February
1827.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-5,-0.00733,-0.232,0.122213333,1.16,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1827,March
1827.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.91,0,-0.164999,0,0.824995,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1827,April
1827.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.87,-0.003,-0.178667,0.0499885,0.893335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1827,May
1827.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.9,-0.0113,-0.289334,0.188875,1.44667,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1827,June
1827.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.85,-0.0547,-0.296666,0.911108333,1.48333,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1827,July
1827.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.85,-0.0577,-0.314667,0.961113333,1.573335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1827,August
1827.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.89,-0.04,-0.34,0.666666667,1.7,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1827,September
1827.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.65,-0.0247,-0.093,0.411113333,0.465002,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1827,October
1827.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.57,-0.0197,-6.66e-4,0.327778333,0.00333071,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1827,November
1827.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.66,-0.0207,-0.0523,0.344451667,0.261669,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1827,December
1828,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-4.59,-0.035,0.0837,0.583315,-0.418334,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1828,January
1828.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.82,-4.68,-0.039,0.0567,0.650008333,-0.2833345,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1828,February
1828.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.82,-4.9,-0.0273,-0.132,0.455555,0.66,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1828,March
1828.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.82,-4.88,-0.04,-0.135,0.666666667,0.675,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1828,April
1828.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-4.79,-0.053,-0.0987,0.883325,0.4933335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1828,May
1828.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.66,-0.0413,-0.0493,0.68887,0.246668,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1828,June
1828.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.56,-0.0147,-0.00667,0.244443333,0.03332855,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1828,July
1828.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.5,0.0323,0.0353,-0.538873333,-0.176666,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1828,August
1828.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.44,0.03,0.11,-0.499995,-0.55,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1828,September
1828.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.42,0.0153,0.137,-0.255553333,-0.685,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1828,October
1828.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.55,0.0103,0.0193,-0.172218333,-0.096669,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1828,November
1828.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.6,-6.68e-4,0.00767,0.0111262,-0.03833055,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1828,December
1829,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.54,-0.005,0.133667,0.083319333,-0.668335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1829,January
1829.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-4.62,-0.019,0.116667,0.316668333,-0.583335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1829,February
1829.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-4.71,-0.0173,0.058,0.288883333,-0.289998,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1829,March
1829.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.6,-0.01,0.145,0.166654667,-0.725,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1829,April
1829.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.64,0.017,0.0513,-0.283336667,-0.256667,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1829,May
1829.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.66,0.0287,-0.0493,-0.47779,0.246668,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1829,June
1829.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.48,0.00533,0.0733,-0.0888825,-0.366671,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1829,July
1829.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.42,0.0223,0.115333,-0.372218333,-0.576665,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1829,August
1829.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.36,0.03,0.19,-0.499995,-0.95,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1829,September
1829.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.4,0.0153,0.157,-0.255553333,-0.785,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1829,October
1829.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.59,3.34e-4,-0.0207,-0.0055631,0.1033305,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1829,November
1829.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.59,-6.68e-4,0.0177,0.0111262,-0.0883295,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1829,December
1830,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.63,0.015,0.0437,-0.250021667,-0.218334,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1830,January
1830.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.67,0.021,0.0667,-0.349998333,-0.333333,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1830,February
1830.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-4.68,-0.0173,0.088,0.288883333,-0.439999,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1830,March
1830.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-4.65,-0.03,0.095,0.499995,-0.4750015,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1830,April
1830.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-4.63,-0.043,0.0613,0.716655,-0.306666,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1830,May
1830.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.67,-0.0313,-0.0593,0.5222,0.296669,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1830,June
1830.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.69,-0.0247,-0.136666,0.411113333,0.68333,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1830,July
1830.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.54,-0.0477,-0.00467,0.794458333,0.02333405,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1830,August
1830.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.4,-0.07,0.15,1.166661667,-0.75,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1830,September
1830.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.48,-0.0547,0.077,0.911108333,-0.3849985,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1830,October
1830.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.6,-0.0297,-0.0307,0.494448333,0.1533295,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1830,November
1830.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-4.69,-0.0707,-0.0823,1.177788333,0.41167,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1830,December
1831,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.77,-4.77,-0.104999,-0.0963,1.749983333,0.481665,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1831,January
1831.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.76,-4.81,-0.099,-0.0733,1.65,0.3666665,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1831,February
1831.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.76,-4.85,-0.0873,-0.082,1.455545,0.4100015,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1831,March
1831.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.76,-4.84,-0.1,-0.095,1.666656667,0.474999,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1831,April
1831.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.78,-4.87,-0.103,-0.178667,1.716666667,0.893335,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1831,May
1831.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.8,-4.93,-0.111332,-0.319334,1.855533333,1.59667,Sr/Ca,-999,-999,-999,-999,-999,-999,-999,1831,June
